   530.000000      -1.86453800E+12   2.15332782E+10
   531.000000      -1.87158744E+12   2.16146924E+10
   532.000000      -1.87865013E+12   2.16962601E+10
   533.000000      -1.88572618E+12   2.17779814E+10
   534.000000      -1.89281547E+12   2.18598564E+10
   535.000000      -1.89991813E+12   2.19418849E+10
   536.000000      -1.90703403E+12   2.20240671E+10
   537.000000      -1.91416330E+12   2.21064028E+10
   538.000000      -1.92130580E+12   2.21888922E+10
   539.000000      -1.92846168E+12   2.22715351E+10
   540.000000      -1.93563079E+12   2.23543316E+10
   541.000000      -1.94281328E+12   2.24372818E+10
   542.000000      -1.95000900E+12   2.25203855E+10
   543.000000      -1.95721796E+12   2.26036429E+10
   544.000000      -1.96444029E+12   2.26870538E+10
   545.000000      -1.97167586E+12   2.27706184E+10
   546.000000      -1.97892479E+12   2.28543365E+10
   547.000000      -1.98618697E+12   2.29382083E+10
   548.000000      -1.99346251E+12   2.30222336E+10
   549.000000      -2.00075130E+12   2.31064125E+10
   550.000000      -2.00805345E+12   2.31907451E+10
   551.000000      -2.01536884E+12   2.32752312E+10
   552.000000      -2.02269760E+12   2.33598710E+10
   553.000000      -2.03003960E+12   2.34446643E+10
   554.000000      -2.03739496E+12   2.35296113E+10
   555.000000      -2.04476357E+12   2.36147118E+10
   556.000000      -2.05214555E+12   2.36999660E+10
   557.000000      -2.05954076E+12   2.37853737E+10
   558.000000      -2.06694934E+12   2.38709350E+10
   559.000000      -2.07437116E+12   2.39566500E+10
   560.000000      -2.08180635E+12   2.40425185E+10
   561.000000      -2.08925478E+12   2.41285407E+10
   562.000000      -2.09671658E+12   2.42147164E+10
   563.000000      -2.10419161E+12   2.43010458E+10
   564.000000      -2.11167989E+12   2.43875287E+10
   565.000000      -2.11918153E+12   2.44741652E+10
   566.000000      -2.12669642E+12   2.45609554E+10
   567.000000      -2.13422467E+12   2.46478991E+10
   568.000000      -2.14176616E+12   2.47349965E+10
   569.000000      -2.14932102E+12   2.48222474E+10
